"Gear"	"SampleDate"	"Station"	"SizeFraction"	"Dilution"	"TotalCells"	"Processor"	"ProcessDate"	"ProcessingTime"	"AmphipodProcessingTime"	"QC"	"QCDate"	"QCTime"	"Jellies"	"Fish"	"Archive"	"LabComments"
1	7/5/1972 0:00:00	"64"	0	800.00	2					0			0	0		
1	7/5/1972 0:00:00	"66"	0	800.00	2					0			0	0		
1	7/5/1972 0:00:00	"68"	0	800.00	5					0			0	0		
1	7/5/1972 0:00:00	"72"	0	1600.00	3					0			0	0		
1	7/5/1972 0:00:00	"74"	0	1600.00	3					0			0	0		
1	7/5/1972 0:00:00	"76"	0	1600.00	6					0			0	0		
1	7/5/1972 0:00:00	"D11"	0	800.00	2					0			0	0		
1	7/5/1972 0:00:00	"D14"	0	1600.00	3					0			0	0		
1	7/6/1972 0:00:00	"20"	0	1600.00	2					0			0	0		
1	7/6/1972 0:00:00	"22"	0	1600.00	1					0			0	0		
1	7/6/1972 0:00:00	"24"	0	800.00	1					0			0	0		
1	7/6/1972 0:00:00	"28"	0	800.00	1					0			0	0		
1	7/6/1972 0:00:00	"30"	0	800.00	1					0			0	0		
1	7/6/1972 0:00:00	"32"	0	800.00	1					0			0	0		
1	7/6/1972 0:00:00	"36"	0	800.00	1					0			0	0		
1	7/6/1972 0:00:00	"38"	0	1600.00	1					0			0	0		
1	7/6/1972 0:00:00	"40"	0	1600.00	1					0			0	0		
1	7/8/1972 0:00:00	"33"	0	1600.00	1					0			0	0		
1	7/8/1972 0:00:00	"34"	0	1600.00	3					0			0	0		
1	7/8/1972 0:00:00	"42"	0	1600.00	1					0			0	0		
1	7/8/1972 0:00:00	"44"	0	1600.00	2					0			0	0		
1	7/8/1972 0:00:00	"46"	0	1600.00	2					0			0	0		
1	7/8/1972 0:00:00	"48"	0	1600.00	1					0			0	0		
1	7/8/1972 0:00:00	"50"	0	1600.00	2					0			0	0		
1	7/8/1972 0:00:00	"52"	0	1600.00	2					0			0	0		
1	7/8/1972 0:00:00	"54"	0	1600.00	1					0			0	0		
1	7/8/1972 0:00:00	"56"	0	1600.00	2					0			0	0		
1	7/8/1972 0:00:00	"58"	0	1600.00	2					0			0	0		
1	7/17/1972 0:00:00	"104"	0	1600.00	3					0			0	0		
1	7/17/1972 0:00:00	"78"	0	800.00	2					0			0	0		
1	7/17/1972 0:00:00	"80"	0	800.00	2					0			0	0		
1	7/17/1972 0:00:00	"82"	0	1600.00	1					0			0	0		
1	7/17/1972 0:00:00	"84"	0	1600.00	1					0			0	0		
1	7/17/1972 0:00:00	"86"	0	1600.00	1					0			0	0		
1	7/17/1972 0:00:00	"88"	0	800.00	1					0			0	0		
1	7/17/1972 0:00:00	"90"	0	1600.00	1					0			0	0		
1	7/17/1972 0:00:00	"D15"	0	800.00	2					0			0	0		
1	7/17/1972 0:00:00	"D19"	0	800.00	1					0			0	0		
1	7/18/1972 0:00:00	"60"	0	1600.00	1					0			0	0		
1	7/18/1972 0:00:00	"62"	0	1600.00	2					0			0	0		
1	7/18/1972 0:00:00	"64"	0	800.00	2					0			0	0		
1	7/18/1972 0:00:00	"66"	0	800.00	3					0			0	0		
1	7/18/1972 0:00:00	"68"	0	800.00	1					0			0	0		
1	7/18/1972 0:00:00	"72"	0	1600.00	1					0			0	0		
1	7/18/1972 0:00:00	"74"	0	1600.00	1					0			0	0		
1	7/18/1972 0:00:00	"76"	0	1600.00	2					0			0	0		
1	7/18/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	7/18/1972 0:00:00	"98"	0	1600.00	1					0			0	0		
1	7/18/1972 0:00:00	"D11"	0	800.00	1					0			0	0		
1	7/18/1972 0:00:00	"D14"	0	800.00	2					0			0	0		
1	7/18/1972 0:00:00	"D28"	0	800.00	2					0			0	0		
1	7/19/1972 0:00:00	"20"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"22"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"24"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"28"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"30"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"32"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"36"	0	800.00	1					0			0	0		
1	7/19/1972 0:00:00	"38"	0	1600.00	1					0			0	0		
1	7/19/1972 0:00:00	"40"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"33"	0	800.00	1					0			0	0		
1	7/20/1972 0:00:00	"34"	0	800.00	1					0			0	0		
1	7/20/1972 0:00:00	"42"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"44"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"46"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"48"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"50"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"52"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"54"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"56"	0	1600.00	1					0			0	0		
1	7/20/1972 0:00:00	"58"	0	1600.00	1					0			0	0		
1	8/1/1972 0:00:00	"104"	0	1600.00	4					0			0	0		
1	8/1/1972 0:00:00	"78"	0	800.00	2					0			0	0		
1	8/1/1972 0:00:00	"80"	0	800.00	2					0			0	0		
1	8/1/1972 0:00:00	"82"	0	800.00	2					0			0	0		
1	8/1/1972 0:00:00	"84"	0	800.00	1					0			0	0		
1	8/1/1972 0:00:00	"86"	0	800.00	2					0			0	0		
1	8/1/1972 0:00:00	"88"	0	800.00	2					0			0	0		
1	8/1/1972 0:00:00	"90"	0	800.00	1					0			0	0		
1	8/1/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	8/1/1972 0:00:00	"98"	0	800.00	1					0			0	0		
1	8/1/1972 0:00:00	"D15"	0	1600.00	4					0			0	0		
1	8/1/1972 0:00:00	"D19"	0	800.00	3					0			0	0		
1	8/1/1972 0:00:00	"D28"	0	800.00	2					0			0	0		
1	8/2/1972 0:00:00	"60"	0	1600.00	1					0			0	0		
1	8/2/1972 0:00:00	"62"	0	800.00	1					0			0	0		
1	8/2/1972 0:00:00	"64"	0	800.00	2					0			0	0		
1	8/2/1972 0:00:00	"66"	0	800.00	3					0			0	0		
1	8/2/1972 0:00:00	"68"	0	800.00	2					0			0	0		
1	8/2/1972 0:00:00	"72"	0	800.00	1					0			0	0		
1	8/2/1972 0:00:00	"74"	0	800.00	1					0			0	0		
1	8/2/1972 0:00:00	"76"	0	1600.00	2					0			0	0		
1	8/2/1972 0:00:00	"D11"	0	800.00	4					0			0	0		
1	8/2/1972 0:00:00	"D14"	0	800.00	4					0			0	0		
1	8/3/1972 0:00:00	"20"	0	1600.00	3					0			0	0		
1	8/3/1972 0:00:00	"22"	0	1600.00	2					0			0	0		
1	8/3/1972 0:00:00	"24"	0	1600.00	9					0			0	0		
1	8/3/1972 0:00:00	"28"	0	800.00	1					0			0	0		
1	8/3/1972 0:00:00	"30"	0	800.00	2					0			0	0		
1	8/3/1972 0:00:00	"32"	0	800.00	1					0			0	0		
1	8/3/1972 0:00:00	"33"	0	800.00	1					0			0	0		
1	8/3/1972 0:00:00	"34"	0	800.00	2					0			0	0		
1	8/3/1972 0:00:00	"36"	0	800.00	1					0			0	0		
1	8/3/1972 0:00:00	"38"	0	800.00	1					0			0	0		
1	8/3/1972 0:00:00	"40"	0	800.00	1					0			0	0		
1	8/4/1972 0:00:00	"42"	0	800.00	1					0			0	0		
1	8/4/1972 0:00:00	"44"	0	1600.00	2					0			0	0		
1	8/4/1972 0:00:00	"46"	0	1600.00	2					0			0	0		
1	8/4/1972 0:00:00	"48"	0	800.00	1					0			0	0		
1	8/4/1972 0:00:00	"50"	0	800.00	1					0			0	0		
1	8/4/1972 0:00:00	"52"	0	1600.00	2					0			0	0		
1	8/4/1972 0:00:00	"54"	0	1600.00	2					0			0	0		
1	8/4/1972 0:00:00	"56"	0	1660.00	2					0			0	0		
1	8/4/1972 0:00:00	"58"	0	800.00	1					0			0	0		
1	8/14/1972 0:00:00	"104"	0	800.00	3					0			0	0		
1	8/14/1972 0:00:00	"78"	0	1600.00	3					0			0	0		
1	8/14/1972 0:00:00	"80"	0	800.00	2					0			0	0		
1	8/14/1972 0:00:00	"82"	0	400.00	1					0			0	0		
1	8/14/1972 0:00:00	"84"	0	400.00	1					0			0	0		
1	8/14/1972 0:00:00	"86"	0	400.00	1					0			0	0		
1	8/14/1972 0:00:00	"88"	0	400.00	1					0			0	0		
1	8/14/1972 0:00:00	"90"	0	800.00	1					0			0	0		
1	8/14/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	8/14/1972 0:00:00	"98"	0	800.00	1					0			0	0		
1	8/14/1972 0:00:00	"D15"	0	800.00	2					0			0	0		
1	8/14/1972 0:00:00	"D19"	0	400.00	1					0			0	0		
1	8/14/1972 0:00:00	"D28"	0	800.00	1					0			0	0		
1	8/15/1972 0:00:00	"60"	0	800.00	1					0			0	0		
1	8/15/1972 0:00:00	"62"	0	800.00	2					0			0	0		
1	8/15/1972 0:00:00	"64"	0	800.00	3					0			0	0		
1	8/15/1972 0:00:00	"66"	0	800.00	3					0			0	0		
1	8/15/1972 0:00:00	"68"	0	400.00	1					0			0	0		
1	8/15/1972 0:00:00	"72"	0	800.00	1					0			0	0		
1	8/15/1972 0:00:00	"74"	0	1600.00	2					0			0	0		
1	8/15/1972 0:00:00	"76"	0	1600.00	2					0			0	0		
1	8/15/1972 0:00:00	"D11"	0	400.00	2					0			0	0		
1	8/15/1972 0:00:00	"D14"	0	400.00	2					0			0	0		
1	8/16/1972 0:00:00	"20"	0	1600.00	3					0			0	0		
1	8/16/1972 0:00:00	"22"	0	800.00	2					0			0	0		
1	8/16/1972 0:00:00	"24"	0	800.00	3					0			0	0		
1	8/16/1972 0:00:00	"28"	0	300.00	1					0			0	0		
1	8/16/1972 0:00:00	"30"	0	400.00	1					0			0	0		
1	8/16/1972 0:00:00	"32"	0	800.00	2					0			0	0		
1	8/16/1972 0:00:00	"36"	0	400.00	1					0			0	0		
1	8/16/1972 0:00:00	"38"	0	400.00	1					0			0	0		
1	8/16/1972 0:00:00	"40"	0	800.00	1					0			0	0		
1	8/17/1972 0:00:00	"33"	0	400.00	1					0			0	0		
1	8/17/1972 0:00:00	"34"	0	400.00	2					0			0	0		
1	8/17/1972 0:00:00	"42"	0	400.00	1					0			0	0		
1	8/17/1972 0:00:00	"44"	0	800.00	1					0			0	0		
1	8/17/1972 0:00:00	"46"	0	800.00	1					0			0	0		
1	8/17/1972 0:00:00	"48"	0	800.00	1					0			0	0		
1	8/17/1972 0:00:00	"50"	0	1600.00	1					0			0	0		
1	8/17/1972 0:00:00	"52"	0	1600.00	2					0			0	0		
1	8/17/1972 0:00:00	"54"	0	1600.00	2					0			0	0		
1	8/17/1972 0:00:00	"56"	0	800.00	1					0			0	0		
1	8/17/1972 0:00:00	"58"	0	800.00	1					0			0	0		
1	9/12/1972 0:00:00	"104"	0	1600.00	4					0			0	0		
1	9/12/1972 0:00:00	"78"	0	900.00	2					0			0	0		
1	9/12/1972 0:00:00	"80"	0	800.00	3					0			0	0		
1	9/12/1972 0:00:00	"82"	0	500.00	2					0			0	0		
1	9/12/1972 0:00:00	"84"	0	1600.00	4					0			0	0		
1	9/12/1972 0:00:00	"86"	0	500.00	3					0			0	0		
1	9/12/1972 0:00:00	"88"	0	700.00	2					0			0	0		
1	9/12/1972 0:00:00	"90"	0	1600.00	1					0			0	0		
1	9/12/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	9/12/1972 0:00:00	"98"	0	400.00	1					0			0	0		
1	9/12/1972 0:00:00	"D15"	0	800.00	2					0			0	0		
1	9/12/1972 0:00:00	"D19"	0	400.00	2					0			0	0		
1	9/13/1972 0:00:00	"60"	0	1600.00	2					0			0	0		
1	9/13/1972 0:00:00	"66"	0	200.00	1					0			0	0		
1	9/13/1972 0:00:00	"72"	0	1600.00	2					0			0	0		
1	9/13/1972 0:00:00	"74"	0	1600.00	3					0			0	0		
1	9/13/1972 0:00:00	"76"	0	1600.00	3					0			0	0		
1	9/13/1972 0:00:00	"D14"	0	800.00	1					0			0	0		
1	9/13/1972 0:00:00	"D28"	0	800.00	1					0			0	0		
1	9/14/1972 0:00:00	"20"	0	800.00	1					0			0	0		
1	9/14/1972 0:00:00	"22"	0	800.00	1					0			0	0		
1	9/14/1972 0:00:00	"24"	0	400.00	1					0			0	0		
1	9/14/1972 0:00:00	"28"	0	400.00	1					0			0	0		
1	9/14/1972 0:00:00	"30"	0	400.00	1					0			0	0		
1	9/14/1972 0:00:00	"32"	0	300.00	1					0			0	0		
1	9/14/1972 0:00:00	"36"	0	400.00	2					0			0	0		
1	9/14/1972 0:00:00	"62"	0	800.00	2					0			0	0		
1	9/14/1972 0:00:00	"64"	0	800.00	3					0			0	0		
1	9/14/1972 0:00:00	"68"	0	250.00	5					0			0	0		
1	9/14/1972 0:00:00	"D11"	0	400.00	1					0			0	0		
1	9/15/1972 0:00:00	"33"	0	400.00	1					0			0	0		
1	9/15/1972 0:00:00	"34"	0	800.00	3					0			0	0		
1	9/15/1972 0:00:00	"38"	0	400.00	1					0			0	0		
1	9/15/1972 0:00:00	"40"	0	800.00	2					0			0	0		
1	9/15/1972 0:00:00	"42"	0	400.00	1					0			0	0		
1	9/15/1972 0:00:00	"44"	0	800.00	2					0			0	0		
1	9/15/1972 0:00:00	"46"	0	800.00	1					0			0	0		
1	9/15/1972 0:00:00	"48"	0	800.00	1					0			0	0		
1	9/15/1972 0:00:00	"50"	0	800.00	1					0			0	0		
1	9/15/1972 0:00:00	"52"	0	800.00	3					0			0	0		
1	9/15/1972 0:00:00	"54"	0	1600.00	3					0			0	0		
1	9/15/1972 0:00:00	"56"	0	800.00	2					0			0	0		
1	9/15/1972 0:00:00	"58"	0	800.00	2					0			0	0		
1	9/24/1972 0:00:00	"90"	0	900.00	1					0			0	0		
1	9/27/1972 0:00:00	"104"	0	900.00	3					0			0	0		
1	9/27/1972 0:00:00	"78"	0	700.00	2					0			0	0		
1	9/27/1972 0:00:00	"80"	0	600.00	2					0			0	0		
1	9/27/1972 0:00:00	"82"	0	300.00	1					0			0	0		
1	9/27/1972 0:00:00	"84"	0	400.00	2					0			0	0		
1	9/27/1972 0:00:00	"86"	0	500.00	2					0			0	0		
1	9/27/1972 0:00:00	"88"	0	500.00	1					0			0	0		
1	9/27/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	9/27/1972 0:00:00	"98"	0	700.00	1					0			0	0		
1	9/27/1972 0:00:00	"D15"	0	800.00	2					0			0	0		
1	9/27/1972 0:00:00	"D19"	0	800.00	2					0			0	0		
1	9/27/1972 0:00:00	"D28"	0	700.00	1					0			0	0		
1	9/28/1972 0:00:00	"60"	0	400.00	1					0			0	0		
1	9/28/1972 0:00:00	"62"	0	300.00	1					0			0	0		
1	9/28/1972 0:00:00	"64"	0	300.00	2					0			0	0		
1	9/28/1972 0:00:00	"66"	0	100.00	1					0			0	0		
1	9/28/1972 0:00:00	"68"	0	200.00	5					0			0	0		
1	9/28/1972 0:00:00	"72"	0	1600.00	3					0			0	0		
1	9/28/1972 0:00:00	"74"	0	500.00	2					0			0	0		
1	9/28/1972 0:00:00	"76"	0	1600.00	3					0			0	0		
1	9/28/1972 0:00:00	"D11"	0	900.00	1					0			0	0		
1	9/28/1972 0:00:00	"D14"	0	700.00	2					0			0	0		
1	9/29/1972 0:00:00	"20"	0	900.00	1					0			0	0		
1	9/29/1972 0:00:00	"22"	0	550.00	1					0			0	0		
1	9/29/1972 0:00:00	"24"	0	300.00	4					0			0	0		
1	9/29/1972 0:00:00	"28"	0	900.00	2					0			0	0		
1	9/29/1972 0:00:00	"30"	0	200.00	1					0			0	0		
1	9/29/1972 0:00:00	"32"	0	300.00	1					0			0	0		
1	9/29/1972 0:00:00	"36"	0	200.00	1					0			0	0		
1	9/29/1972 0:00:00	"38"	0	400.00	1					0			0	0		
1	9/29/1972 0:00:00	"40"	0	300.00	1					0			0	0		
1	9/30/1972 0:00:00	"33"	0	200.00	1					0			0	0		
1	9/30/1972 0:00:00	"34"	0	600.00	2					0			0	0		
1	9/30/1972 0:00:00	"42"	0	600.00	1					0			0	0		
1	9/30/1972 0:00:00	"44"	0	400.00	1					0			0	0		
1	9/30/1972 0:00:00	"46"	0	800.00	3					0			0	0		
1	9/30/1972 0:00:00	"48"	0	900.00	1					0			0	0		
1	9/30/1972 0:00:00	"50"	0	300.00	1					0			0	0		
1	9/30/1972 0:00:00	"52"	0	900.00	1					0			0	0		
1	9/30/1972 0:00:00	"54"	0	600.00	1					0			0	0		
1	9/30/1972 0:00:00	"56"	0	800.00	1					0			0	0		
1	9/30/1972 0:00:00	"58"	0	600.00	1					0			0	0		
1	10/11/1972 0:00:00	"104"	0	300.00	2					0			0	0		
1	10/11/1972 0:00:00	"80"	0	500.00	2					0			0	0		
1	10/11/1972 0:00:00	"82"	0	500.00	2					0			0	0		
1	10/11/1972 0:00:00	"84"	0	250.00	2					0			0	0		
1	10/11/1972 0:00:00	"86"	0	200.00	2					0			0	0		
1	10/11/1972 0:00:00	"88"	0	400.00	1					0			0	0		
1	10/11/1972 0:00:00	"90"	0	2000.00	1					0			0	0		
1	10/11/1972 0:00:00	"92"	0	1600.00	1					0			0	0		
1	10/11/1972 0:00:00	"98"	0	1500.00	1					0			0	0		
1	10/11/1972 0:00:00	"D15"	0	250.00	1					0			0	0		
1	10/11/1972 0:00:00	"D19"	0	300.00	2					0			0	0		
1	10/11/1972 0:00:00	"D28"	0	400.00	1					0			0	0		
1	10/12/1972 0:00:00	"60"	0	400.00	1					0			0	0		
1	10/12/1972 0:00:00	"62"	0	700.00	2					0			0	0		
1	10/12/1972 0:00:00	"64"	0	500.00	3					0			0	0		
1	10/12/1972 0:00:00	"66"	0	100.00	2					0			0	0		
1	10/12/1972 0:00:00	"68"	0	40.00	3					0			0	0		
1	10/12/1972 0:00:00	"72"	0	700.00	1					0			0	0		
1	10/12/1972 0:00:00	"74"	0	700.00	2					0			0	0		
1	10/12/1972 0:00:00	"76"	0	800.00	2					0			0	0		
1	10/12/1972 0:00:00	"D11"	0	900.00	1					0			0	0		
1	10/12/1972 0:00:00	"D14"	0	300.00	1					0			0	0		
1	10/13/1972 0:00:00	"78"	0	800.00	3					0			0	0		
1	10/16/1972 0:00:00	"20"	0	800.00	1					0			0	0		
1	10/16/1972 0:00:00	"22"	0	600.00	1					0			0	0		
1	10/16/1972 0:00:00	"24"	0	500.00	1					0			0	0		
1	10/16/1972 0:00:00	"28"	0	400.00	1					0			0	0		
1	10/16/1972 0:00:00	"30"	0	400.00	1					0			0	0		
1	10/16/1972 0:00:00	"32"	0	800.00	1					0			0	0		
1	10/17/1972 0:00:00	"33"	0	500.00	1					0			0	0		
1	10/17/1972 0:00:00	"34"	0	500.00	1					0			0	0		
1	10/17/1972 0:00:00	"36"	0	600.00	2					0			0	0		
1	10/17/1972 0:00:00	"38"	0	500.00	1					0			0	0		
1	10/17/1972 0:00:00	"40"	0	900.00	2					0			0	0		
1	10/17/1972 0:00:00	"42"	0	400.00	1					0			0	0		
1	10/17/1972 0:00:00	"44"	0	300.00	2					0			0	0		
1	10/17/1972 0:00:00	"46"	0	500.00	2					0			0	0		
1	10/17/1972 0:00:00	"48"	0	400.00	2					0			0	0		
1	10/17/1972 0:00:00	"50"	0	600.00	1					0			0	0		
1	10/17/1972 0:00:00	"52"	0	800.00	2					0			0	0		
1	10/17/1972 0:00:00	"54"	0	500.00	1					0			0	0		
1	10/17/1972 0:00:00	"56"	0	300.00	1					0			0	0		
1	10/17/1972 0:00:00	"58"	0	800.00	1					0			0	0		
1	10/26/1972 0:00:00	"104"	0	400.00	2					0			0	0		
1	10/26/1972 0:00:00	"78"	0	400.00	1					0			0	0		
1	10/26/1972 0:00:00	"80"	0	400.00	3					0			0	0		
1	10/26/1972 0:00:00	"82"	0	200.00	1					0			0	0		
1	10/26/1972 0:00:00	"84"	0	300.00	3					0			0	0		
1	10/26/1972 0:00:00	"86"	0	200.00	2					0			0	0		
1	10/26/1972 0:00:00	"88"	0	300.00	2					0			0	0		
1	10/26/1972 0:00:00	"90"	0	900.00	1					0			0	0		
1	10/26/1972 0:00:00	"92"	0							0			0	0		"Keypunch sheet - ""Something wrong"""
1	10/26/1972 0:00:00	"98"	0	300.00	1					0			0	0		
1	10/26/1972 0:00:00	"D15"	0	500.00	3					0			0	0		
1	10/26/1972 0:00:00	"D19"	0	200.00	1					0			0	0		
1	10/26/1972 0:00:00	"D28"	0	200.00	2					0			0	0		
1	10/27/1972 0:00:00	"60"	0	500.00	1					0			0	0		
1	10/27/1972 0:00:00	"62"	0	500.00	2					0			0	0		
1	10/27/1972 0:00:00	"64"	0	500.00	2					0			0	0		
1	10/27/1972 0:00:00	"66"	0	300.00	5					0			0	0		
1	10/27/1972 0:00:00	"68"	0	300.00	5					0			0	0		
1	10/27/1972 0:00:00	"72"	0	900.00	2					0			0	0		
1	10/27/1972 0:00:00	"74"	0	1600.00	3					0			0	0		
1	10/27/1972 0:00:00	"76"	0	900.00	5					0			0	0		
1	10/27/1972 0:00:00	"D11"	0	800.00	1					0			0	0		
1	10/27/1972 0:00:00	"D14"	0	400.00	3					0			0	0		
1	10/28/1972 0:00:00	"20"	0	500.00	1					0			0	0		
1	10/28/1972 0:00:00	"22"	0	400.00	1					0			0	0		
1	10/28/1972 0:00:00	"24"	0	200.00	14					0			0	0		
1	10/28/1972 0:00:00	"28"	0	700.00	2					0			0	0		
1	10/28/1972 0:00:00	"30"	0	500.00	2					0			0	0		
1	10/28/1972 0:00:00	"32"	0	600.00	1					0			0	0		
1	10/28/1972 0:00:00	"36"	0	300.00	2					0			0	0		
1	10/28/1972 0:00:00	"38"	0	400.00	1					0			0	0		
1	10/29/1972 0:00:00	"33"	0	400.00	1					0			0	0		
1	10/29/1972 0:00:00	"34"	0	800.00	4					0			0	0		
1	10/29/1972 0:00:00	"42"	0	800.00	5					0			0	0		
1	10/29/1972 0:00:00	"44"	0	300.00	3					0			0	0		
1	10/29/1972 0:00:00	"46"	0	200.00	3					0			0	0		
1	10/29/1972 0:00:00	"48"	0	200.00	1					0			0	0		
1	10/29/1972 0:00:00	"50"	0	200.00	1					0			0	0		
1	10/29/1972 0:00:00	"52"	0	800.00	3					0			0	0		
1	10/29/1972 0:00:00	"54"	0	800.00	2					0			0	0		
1	10/29/1972 0:00:00	"56"	0	800.00	2					0			0	0		
1	10/29/1972 0:00:00	"58"	0	800.00	2					0			0	0		
1	11/1/1972 0:00:00	"40"	0	800.00	2					0			0	0		
1	11/13/1972 0:00:00	"78"	0	200.00	2					0			0	0		
1	11/13/1972 0:00:00	"84"	0	300.00	5					0			0	0		
1	11/13/1972 0:00:00	"86"	0	100.00	2					0			0	0		
1	11/13/1972 0:00:00	"88"	0	200.00	1					0			0	0		
1	11/13/1972 0:00:00	"90"	0	600.00	1					0			0	0		
1	11/13/1972 0:00:00	"92"	0	900.00	1					0			0	0		
1	11/13/1972 0:00:00	"98"	0	400.00	2					0			0	0		
1	11/13/1972 0:00:00	"D15"	0	300.00	3					0			0	0		
1	11/13/1972 0:00:00	"D28"	0	200.00	2					0			0	0		
1	11/14/1972 0:00:00	"104"	0	1600.00	10					0			0	0		
1	11/14/1972 0:00:00	"60"	0	600.00	2					0			0	0		
1	11/14/1972 0:00:00	"62"	0	800.00	9					0			0	0		
1	11/14/1972 0:00:00	"64"	0	400.00	6					0			0	0		
1	11/14/1972 0:00:00	"66"	0	400.00	7					0			0	0		
1	11/14/1972 0:00:00	"68"	0	300.00	5					0			0	0		
1	11/14/1972 0:00:00	"72"	0	500.00	1					0			0	0		
1	11/14/1972 0:00:00	"74"	0	1600.00	6					0			0	0		
1	11/14/1972 0:00:00	"76"	0	300.00	2					0			0	0		
1	11/14/1972 0:00:00	"80"	0	800.00	8					0			0	0		
1	11/14/1972 0:00:00	"82"	0	800.00	6					0			0	0		
1	11/14/1972 0:00:00	"D11"	0	400.00	1					0			0	0		
1	11/14/1972 0:00:00	"D14"	0	300.00	3					0			0	0		
1	11/14/1972 0:00:00	"D19"	0	200.00	3					0			0	0		
1	11/15/1972 0:00:00	"20"	0	800.00	2					0			0	0		
1	11/15/1972 0:00:00	"22"	0	600.00	2					0			0	0		
1	11/15/1972 0:00:00	"24"	0	800.00	20					0			0	0		
1	11/15/1972 0:00:00	"28"	0	400.00	1					0			0	0		
1	11/15/1972 0:00:00	"30"	0	200.00	3					0			0	0		
1	11/15/1972 0:00:00	"32"	0	400.00	1					0			0	0		
1	11/15/1972 0:00:00	"36"	0	400.00	2					0			0	0		
1	11/15/1972 0:00:00	"38"	0	300.00	2					0			0	0		
1	11/15/1972 0:00:00	"40"	0	500.00	1					0			0	0		
1	11/16/1972 0:00:00	"33"	0	800.00	1					0			0	0		
1	11/16/1972 0:00:00	"34"	0	800.00	4					0			0	0		
1	11/16/1972 0:00:00	"42"	0	200.00	2					0			0	0		
1	11/16/1972 0:00:00	"44"	0	200.00	3					0			0	0		
1	11/16/1972 0:00:00	"46"	0	200.00	6					0			0	0		
1	11/16/1972 0:00:00	"48"	0	200.00	1					0			0	0		
1	11/16/1972 0:00:00	"50"	0	300.00	1					0			0	0		
1	11/16/1972 0:00:00	"52"	0	800.00	1					0			0	0		
1	11/16/1972 0:00:00	"54"	0	800.00	1					0			0	0		
1	11/16/1972 0:00:00	"56"	0	800.00	2					0			0	0		
1	11/16/1972 0:00:00	"58"	0	800.00	2					0			0	0		
1	12/14/1972 0:00:00	"78"	0	500.00	6					0			0	0		
1	12/14/1972 0:00:00	"84"	0	90.00	90					0			0	0		"Dilution and total cells per lab sheet"
1	12/14/1972 0:00:00	"86"	0	150.00	4					0			0	0		
1	12/14/1972 0:00:00	"92"	0	150.00	2					0			0	0		
1	12/14/1972 0:00:00	"D19"	0	100.00	2					0			0	0		
1	12/15/1972 0:00:00	"104"	0	400.00	4					0			0	0		
1	12/15/1972 0:00:00	"28"	0	300.00	1					0			0	0		
1	12/15/1972 0:00:00	"33"	0	700.00	1					0			0	0		
1	12/15/1972 0:00:00	"62"	0	900.00	14					0			0	0		
1	12/15/1972 0:00:00	"64"	0	150.00	4					0			0	0		
1	12/15/1972 0:00:00	"66"	0	100.00	3					0			0	0		
1	12/15/1972 0:00:00	"68"	0	150.00	5					0			0	0		
1	12/15/1972 0:00:00	"74"	0	800.00	5					0			0	0		
1	12/15/1972 0:00:00	"76"	0	800.00	4					0			0	0		
1	12/15/1972 0:00:00	"80"	0	200.00	3					0			0	0		
1	12/15/1972 0:00:00	"82"	0	200.00	3					0			0	0		
1	12/15/1972 0:00:00	"90"	0	200.00	1					0			0	0		
1	12/15/1972 0:00:00	"98"	0	150.00	2					0			0	0		
1	12/15/1972 0:00:00	"D11"	0	200.00	1					0			0	0		
1	12/15/1972 0:00:00	"D14"	0	200.00	3					0			0	0		
1	12/15/1972 0:00:00	"D15"	0	500.00	7					0			0	0		
1	12/15/1972 0:00:00	"D28"	0	200.00	4					0			0	0		
1	12/16/1972 0:00:00	"20"	0	350.00	8					0			0	0		
1	12/16/1972 0:00:00	"22"	0	400.00	3					0			0	0		
1	12/16/1972 0:00:00	"24"	0	400.00	5					0			0	0		
1	12/16/1972 0:00:00	"30"	0	300.00	1					0			0	0		
1	12/16/1972 0:00:00	"32"	0	300.00	2					0			0	0		
1	12/16/1972 0:00:00	"36"	0	300.00	1					0			0	0		
1	12/16/1972 0:00:00	"38"	0	400.00	2					0			0	0		
1	12/16/1972 0:00:00	"40"	0	400.00	1					0			0	0		
1	12/17/1972 0:00:00	"34"	0	200.00	4					0			0	0		
